DIST_NAME,AC_NAME,AC.ID,AC_TYPE,Name,Gender,Caste,Age,Party,Votes,POSITION,Polled,Electors,MLA.12,Party.12,Criminal Case ,Education ,Total Assets,ser,Incumbent.Party
Bareilly,Aonla,336,GEN,PRADEEP SAXENA,M,GEN,43,JANJAN,1005,5,181722,298075,DHARM PAL SINGH,BJP,0,Post Graduate,49630300,0,0
Bareilly,Aonla,336,GEN,DHARM PAL SINGH,M,GEN,64,BJP,63165,1,181722,298075,DHARM PAL SINGH,BJP,1,Post Graduate,13764085,0,1
Bareilly,Aonla,336,GEN,AGAM KUMAR MAURYA,M,GEN,30,BSP,54192,3,181722,298075,DHARM PAL SINGH,BJP,0,Graduate Professional,9315009,0,0
Kanpur Nagar,Arya Nagar,317,GEN,SALIL VISHNOI,M,GEN,61,BJP,65270,2,147544,279098,SALIL VISHNOI,BJP,0,Graduate Professional,32382770,0,1
Kanpur Nagar,Arya Nagar,317,GEN,RABIULLAH,M,GEN,62,AIMIM,1557,5,147544,279098,SALIL VISHNOI,BJP,0,Literate,1655950,0,0
Kanpur Nagar,Arya Nagar,317,GEN,PRAMOD KUMAR JAISWAL,M,GEN,65,INC,1596,4,147544,279098,SALIL VISHNOI,BJP,0,Graduate,244691559,0,0
Kanpur Nagar,Arya Nagar,317,GEN,KISHAN LAL,M,SC,56,BMUP,497,7,147544,279098,SALIL VISHNOI,BJP,0,8th Pass,598939,0,0
Kanpur Nagar,Arya Nagar,317,GEN,AMITABH BAJPAI,M,GEN,43,SP,70993,1,147544,279098,SALIL VISHNOI,BJP,0,Post Graduate,26090438,0,0
Kanpur Nagar,Arya Nagar,317,GEN,A HASIV,M,GEN,56,BSP,6061,3,147544,279098,SALIL VISHNOI,BJP,0,12th Pass,39424827,0,0
Sambhal,Asmoli,372,GEN,RAMSARAN,M,GEN,43,SARSAMP,1689,5,250045,348577,PINKI SINGH,SP,1,Graduate Professional,3841714,1,0
Sambhal,Asmoli,372,GEN,PINKI YADAV,F,GEN,35,SP,97610,1,250045,348577,PINKI SINGH,SP,0,Graduate Professional,25475000,0,1
Sambhal,Asmoli,372,GEN,NARENDRA SINGH,M,GEN,65,BJP,76484,2,250045,348577,PINKI SINGH,SP,2,12th Pass,19079562,1,0
Sambhal,Asmoli,372,GEN,DHIRENDRA YADAV,M,GEN,65,RLD,1027,6,250045,348577,PINKI SINGH,SP,0,Graduate Professional,27558000,0,0
Sambhal,Asmoli,372,GEN,ASHARAF,M,GEN,26,KSJP,906,8,250045,348577,PINKI SINGH,SP,0,12th Pass,2820000,0,0
Sambhal,Asmoli,372,GEN,AQEELURREHMAN KHAN,M,GEN,55,BSP,67457,3,250045,348577,PINKI SINGH,SP,0,Post Graduate,32889119,0,0
Aligarh,Atrauli,345,GEN,VIRESH YADAV,M,GEN,51,SP,64430,2,232591,382530,VIRESH YADAV,SP,3,Graduate Professional,32877500,1,1
Aligarh,Atrauli,345,GEN,SUBHASH CHANDRA PALI,M,GEN,56,SSKP,335,14,232591,382530,VIRESH YADAV,SP,0,12th Pass,652000,0,0
Aligarh,Atrauli,345,GEN,SANDEEP KUMAR SINGH,M,GEN,26,BJP,115397,1,232591,382530,VIRESH YADAV,SP,0,Post Graduate,14293695,0,0
Aligarh,Atrauli,345,GEN,PREM SHRI YADAV,F,GEN,46,RPD,644,9,232591,382530,VIRESH YADAV,SP,0,10th Pass,3370000,0,0
Aligarh,Atrauli,345,GEN,NISHA RAJ,F,GEN,31,SARSAMP,355,13,232591,382530,VIRESH YADAV,SP,0,8th Pass,11833064,0,0
Aligarh,Atrauli,345,GEN,MANOJ KUMAR YADAV,M,GEN,44,RLD,1051,5,232591,382530,VIRESH YADAV,SP,0,Post Graduate,9593380,0,0
Aligarh,Atrauli,345,GEN,ILIYAS CHAUDHARY,M,GEN,51,BSP,45041,3,232591,382530,VIRESH YADAV,SP,1,5th Pass,54320000,1,0
Aligarh,Atrauli,345,GEN,DHARMENDRA KUMAR,M,GEN,33,RTKP,598,10,232591,382530,VIRESH YADAV,SP,0,10th Pass,2558603,0,0
Aligarh,Atrauli,345,GEN,BHAGVAN DAS,M,SC,25,SWAJANPA,356,12,232591,382530,VIRESH YADAV,SP,0,12th Pass,45000,0,0
Aligarh,Atrauli,345,GEN,AVDHESH KUMAR,M,GEN,36,BSRD,931,6,232591,382530,VIRESH YADAV,SP,0,12th Pass,374000,0,0
Aligarh,Atrauli,345,GEN,ANSHUL BHARDUAJ,M,GEN,27,RSD,250,15,232591,382530,VIRESH YADAV,SP,0,8th Pass,14000,0,0
Azamgarh,Atrauliya,325,GEN,YADUNATH,M,GEN,39,ASSP,198,13,211237,359276,DR.SANGRAM YADAV,SP,0,Literate,3396000,0,0
Azamgarh,Atrauliya,325,GEN,TRILOKI NATH,M,SC,60,CPI,2730,4,211237,359276,DR.SANGRAM YADAV,SP,0,Not Given,50000,0,0
Azamgarh,Atrauliya,325,GEN,RAMKRIPAL,M,GEN,31,FDDP,317,12,211237,359276,DR.SANGRAM YADAV,SP,0,Graduate,747000,0,0
Azamgarh,Atrauliya,325,GEN,LAUTAN,M,GEN,52,BSRD,448,8,211237,359276,DR.SANGRAM YADAV,SP,0,12th Pass,2600000,0,0
Azamgarh,Atrauliya,325,GEN,KANHAIYA LAL NISHAD,M,GEN,49,BJP,71809,2,211237,359276,DR.SANGRAM YADAV,SP,0,Literate,27679700,0,0
Azamgarh,Atrauliya,325,GEN,HARISHCHAND,M,GEN,36,RLD,953,6,211237,359276,DR.SANGRAM YADAV,SP,0,Graduate,4512000,0,0
Azamgarh,Atrauliya,325,GEN,DR.SANGRAM YADAV,M,GEN,46,SP,74276,1,211237,359276,DR.SANGRAM YADAV,SP,2,Doctorate,16000521,1,1
Azamgarh,Atrauliya,325,GEN,ANANT PRASAD,M,SC,43,BMUP,377,10,211237,359276,DR.SANGRAM YADAV,SP,0,Post Graduate,747000,0,0
Azamgarh,Atrauliya,325,GEN,SHRAVAN,M,GEN,38,RMGP,369,11,211237,359276,DR.SANGRAM YADAV,SP,14,12th Pass,9191600,1,0
Sant Ravidas Nagar,Aurai ,181,SC,VIJAY SINGH PAL,M,SC,27,RSPS,554,10,206064,349041,MADHUBALA,SP,0,12th Pass,390500,0,0
Sant Ravidas Nagar,Aurai ,181,SC,SURESH KUMAR PASI,M,SC,25,NINSHAD,3508,4,206064,349041,MADHUBALA,SP,2,12th Pass,870126,1,0
Sant Ravidas Nagar,Aurai ,181,SC,SUMAN DEVI,F,SC,32,UPRP,566,9,206064,349041,MADHUBALA,SP,0,8th Pass,387171,0,0
Sant Ravidas Nagar,Aurai ,181,SC,RANJU RATNA SAROJ,F,SC,34,LD,742,8,206064,349041,MADHUBALA,SP,0,Post Graduate,2891164,0,0
Sant Ravidas Nagar,Aurai ,181,SC,RADHESHYAM INSAN,M,SC,62,BRPI,353,11,206064,349041,MADHUBALA,SP,0,8th Pass,1451000,0,0
Sant Ravidas Nagar,Aurai ,181,SC,MADHUBALA PASI,F,SC,47,SP,63546,2,206064,349041,MADHUBALA,SP,3,Graduate,32114698,1,1
Sant Ravidas Nagar,Aurai ,181,SC,GULAB BANVASI,M,SC,42,PMSP,949,6,206064,349041,MADHUBALA,SP,0,Post Graduate,301000,0,0
Sant Ravidas Nagar,Aurai ,181,SC,DINANATH BHASHKAR,M,SC,53,BJP,83325,1,206064,349041,MADHUBALA,SP,0,Post Graduate,66891470,0,0
Sant Ravidas Nagar,Aurai ,181,SC,BAIJNATH GAUTAM,M,SC,48,BSP,49059,3,206064,349041,MADHUBALA,SP,2,Graduate,3227861,1,0
Auraiya,Auraiya ,391,SC,SARMAN SINGH SARDAR,M,SC,70,VPI,289,11,184829,319346,MADAN SINGH ALIAS SANTOSH,SP,0,Literate,5117946,0,0
Auraiya,Auraiya ,391,SC,SANJEEV KUMAR VERMA,M,SC,33,LD,659,8,184829,319346,MADAN SINGH ALIAS SANTOSH,SP,0,Post Graduate,897560,0,0
Auraiya,Auraiya ,391,SC,RAMESH CHANDRA,M,SC,53,BJP,83580,1,184829,319346,MADAN SINGH ALIAS SANTOSH,SP,0,Post Graduate,50699000,0,0
Auraiya,Auraiya ,391,SC,MAN SINGH,M,SC,55,PECP,794,7,184829,319346,MADAN SINGH ALIAS SANTOSH,SP,0,Post Graduate,31047000,0,0
Auraiya,Auraiya ,391,SC,MADAN SINGH GAUTAM ALIAS SANTOSH,M,SC,50,SP,39201,3,184829,319346,MADAN SINGH ALIAS SANTOSH,SP,0,Graduate,12774196,0,1
Auraiya,Auraiya ,391,SC,KANTI,F,SC,62,NINSHAD,5141,4,184829,319346,MADAN SINGH ALIAS SANTOSH,SP,0,10th Pass,95000,0,0
Auraiya,Auraiya ,391,SC,KAMLA DEVI,F,SC,51,BMUP,555,9,184829,319346,MADAN SINGH ALIAS SANTOSH,SP,0,5th Pass,3275000,0,0
Auraiya,Auraiya ,391,SC,BHIMRAO AMBEDKAR,M,SC,52,BSP,51718,2,184829,319346,MADAN SINGH ALIAS SANTOSH,SP,0,Graduate Professional,4161850,0,0
Auraiya,Auraiya ,391,SC,ALOK KUMAR,M,SC,46,JAM,1139,6,184829,319346,MADAN SINGH ALIAS SANTOSH,SP,0,Graduate Professional,1522565,0,0
Fatehpur,Ayah Shah,218,GEN,VIKAS GUPTA,M,GEN,40,BJP,81203,1,150949,260518,AYODHYA PRASAD PAL,BSP,0,Post Graduate,163585233,0,0
Fatehpur,Ayah Shah,218,GEN,RAMBAHADUR,M,GEN,47,BSP,27365,3,150949,260518,AYODHYA PRASAD PAL,BSP,0,Post Graduate,35985284,0,1
Fatehpur,Ayah Shah,218,GEN,HORALAL,M,SC,40,BKRP,358,14,150949,260518,AYODHYA PRASAD PAL,BSP,0,10th Pass,85500,0,0
Fatehpur,Ayah Shah,218,GEN,DEV KUMAR,M,GEN,40,RLD,1708,5,150949,260518,AYODHYA PRASAD PAL,BSP,1,12th Pass,2988933,1,0
Fatehpur,Ayah Shah,218,GEN,CHHOTELAL,M,GEN,47,PMSP,333,15,150949,260518,AYODHYA PRASAD PAL,BSP,0,12th Pass,1417229,0,0
Fatehpur,Ayah Shah,218,GEN,AYODHYA PRASAD,M,GEN,61,SP,29238,2,150949,260518,AYODHYA PRASAD PAL,BSP,2,12th Pass,33616337,1,0
Fatehpur,Ayah Shah,218,GEN,ABBAS MEHNDI,M,GEN,46,PECP,2159,4,150949,260518,AYODHYA PRASAD PAL,BSP,0,12th Pass,503000,0,0
Faizabad,Ayodhya,323,GEN,VED PRAKASH GUPTA,M,GEN,69,BJP,107014,1,217642,351003,TEJ NARAYAN PANDEY ALIAS PAWAN PANDEY,SP,0,Graduate,52999053,0,0
Faizabad,Ayodhya,323,GEN,SURYAKANT PANDEY,M,GEN,54,CPI,1353,7,217642,351003,TEJ NARAYAN PANDEY ALIAS PAWAN PANDEY,SP,0,10th Pass,2506150,0,0
Faizabad,Ayodhya,323,GEN,DR. RIPUNJAY SINGH,M,GEN,41,AACP,737,8,217642,351003,TEJ NARAYAN PANDEY ALIAS PAWAN PANDEY,SP,0,Doctorate,685115,0,0
Faizabad,Ayodhya,323,GEN,PRADEEP KUMAR KORI,M,SC,35,RPI(A),406,13,217642,351003,TEJ NARAYAN PANDEY ALIAS PAWAN PANDEY,SP,0,Graduate,222243,0,0
Faizabad,Ayodhya,323,GEN,MO. BAZMI SIDDEKE,M,GEN,34,BSP,39554,3,217642,351003,TEJ NARAYAN PANDEY ALIAS PAWAN PANDEY,SP,4,8th Pass,574504,1,0
Faizabad,Ayodhya,323,GEN,MAHESH KUMAR NISHAD,M,SC,42,JPS,532,11,217642,351003,TEJ NARAYAN PANDEY ALIAS PAWAN PANDEY,SP,0,Post Graduate,2137000,0,0
Faizabad,Ayodhya,323,GEN,DHARMENDRA KUMAR UPPADHYAY,M,GEN,41,RLD,644,9,217642,351003,TEJ NARAYAN PANDEY ALIAS PAWAN PANDEY,SP,0,12th Pass,5085000,0,0
Faizabad,Ayodhya,323,GEN,DEVKI NANDAN MAURYA,M,GEN,30,JANADIP,585,10,217642,351003,TEJ NARAYAN PANDEY ALIAS PAWAN PANDEY,SP,0,Post Graduate,240000,0,0
Faizabad,Ayodhya,323,GEN,DEELIP CHAUDHARI,M,SC,27,MADP,398,14,217642,351003,TEJ NARAYAN PANDEY ALIAS PAWAN PANDEY,SP,0,Graduate,240997,0,0
Faizabad,Ayodhya,323,GEN,BANSHI LAL YADAV,M,GEN,41,BMUP,5661,4,217642,351003,TEJ NARAYAN PANDEY ALIAS PAWAN PANDEY,SP,3,Post Graduate,6075615,1,0
Azamgarh,Azamgarh,37,GEN,PRIYANKA CHAUHAN,F,GEN,26,BMUP,1061,6,213949,375021,DURGA PRASAD YADAV,SP,0,Graduate Professional,720000,0,0
Azamgarh,Azamgarh,37,GEN,PATIRAM,M,GEN,62,RLD,1345,5,213949,375021,DURGA PRASAD YADAV,SP,0,Post Graduate,2579414,0,0
Azamgarh,Azamgarh,37,GEN,MANJAY,M,GEN,33,JANADIP,792,7,213949,375021,DURGA PRASAD YADAV,SP,1,Graduate,708700,1,0
Azamgarh,Azamgarh,37,GEN,DURGA PRASAD,M,GEN,64,SP,88087,1,213949,375021,DURGA PRASAD YADAV,SP,0,Graduate Professional,179052962,0,1
Azamgarh,Azamgarh,37,GEN,BHUPENDRA,M,GEN,44,BSP,58185,3,213949,375021,DURGA PRASAD YADAV,SP,21,Graduate Professional,10315000,1,0
Azamgarh,Azamgarh,37,GEN,BHOLA,M,GEN,57,RasJM,519,8,213949,375021,DURGA PRASAD YADAV,SP,0,Graduate,1250000,0,0
Azamgarh,Azamgarh,37,GEN,AKHILESH,M,GEN,40,BJP,61825,2,213949,375021,DURGA PRASAD YADAV,SP,1,Graduate,55635290,0,0
Pratapgarh,Babaganj,379,SC,PAWAN KUMAR,M,SC,34,BJP,50618,2,167991,305086,VINOD KUMAR,IND,1,Graduate Professional,5674000,1,0
Pratapgarh,Babaganj,379,SC,DAYA RAM,M,SC,58,BSP,17205,3,167991,305086,VINOD KUMAR,IND,0,Graduate,7452885,0,0
Pratapgarh,Babaganj,379,SC,SANJAY KUMAR,M,SC,32,BMUP,2298,6,167991,305086,VINOD KUMAR,IND,0,12th Pass,378031808,0,0
Banda,Baberu,208,GEN,BISHAMBHAR SINGH,M,GEN,63,SP,51693,3,193922,327885,VISHAMBHAR SINGH,SP,3,Post Graduate,50159959,1,1
Banda,Baberu,208,GEN,SHIV SHARAN,M,GEN,41,JANADIP,1941,7,193922,327885,VISHAMBHAR SINGH,SP,0,Literate,2348500,0,0
Banda,Baberu,208,GEN,KIRAN YADAV,F,GEN,41,BSP,53886,2,193922,327885,VISHAMBHAR SINGH,SP,0,12th Pass,16547523,0,0
Banda,Baberu,208,GEN,JAGROOP BHASKAR,M,SC,40,ASP,965,8,193922,327885,VISHAMBHAR SINGH,SP,0,8th Pass,8363500,0,0
Banda,Baberu,208,GEN,HASEEB ALI,M,GEN,30,CPI,2788,6,193922,327885,VISHAMBHAR SINGH,SP,0,10th Pass,528900,0,0
Banda,Baberu,208,GEN,CHANDRAPAL KUSHWAHA,M,GEN,64,BJP,76187,1,193922,327885,VISHAMBHAR SINGH,SP,0,Graduate,11632865,0,0
Jhansi,Babina,381,GEN,YASHPAL SINGH YADAV,M,GEN,33,SP,79876,2,230294,323440,KRISHNA PAL SINGH RAJPOOT,BSP,0,Post Graduate,93868999,0,0
Jhansi,Babina,381,GEN,RAM SEVAK SHARMA BRAHMCHARI,M,GEN,71,RrSP,303,13,230294,323440,KRISHNA PAL SINGH RAJPOOT,BSP,0,Post Graduate,2581250,0,0
Jhansi,Babina,381,GEN,PAVAN YADAV,M,GEN,32,SARSAMP,440,11,230294,323440,KRISHNA PAL SINGH RAJPOOT,BSP,0,Graduate,6382100,0,0
Jhansi,Babina,381,GEN,OMVEER SINGH KUSHWAH,M,GEN,46,RLD,1052,6,230294,323440,KRISHNA PAL SINGH RAJPOOT,BSP,0,Graduate,1675000,0,0
Jhansi,Babina,381,GEN,LALARAM VERMA,M,SC,42,SWAJANPA,287,14,230294,323440,KRISHNA PAL SINGH RAJPOOT,BSP,0,12th Pass,178064,0,0
Jhansi,Babina,381,GEN,KIRAN DEVI,F,GEN,46,SHS,482,10,230294,323440,KRISHNA PAL SINGH RAJPOOT,BSP,0,12th Pass,3731818,0,0
Jhansi,Babina,381,GEN,KALICHARAN KUSHWAHA,M,GEN,43,JAM,3282,4,230294,323440,KRISHNA PAL SINGH RAJPOOT,BSP,0,12th Pass,5645271,0,0
Rae Bareli,Bachhrawan ,341,SC,SHYAM SUNDAR,M,SC,53,BSP,33582,3,198183,312697,RAM LAL AKELA,SP,0,10th Pass,3540098,0,0
Rae Bareli,Bachhrawan ,341,SC,SHAHAB SHARAN,M,SC,39,INC,43015,2,198183,312697,RAM LAL AKELA,SP,0,Graduate,4922091,0,0
Rae Bareli,Bachhrawan ,341,SC,SATYESH KUMAR,M,SC,32,JANADIP,533,15,198183,312697,RAM LAL AKELA,SP,0,12th Pass,694000,0,0
Rae Bareli,Bachhrawan ,341,SC,RAM NARESH,M,SC,35,PECP,783,11,198183,312697,RAM LAL AKELA,SP,0,Graduate,495100,0,0
Rae Bareli,Bachhrawan ,341,SC,RAM NARESH RAWAT,M,SC,52,BJP,65324,1,198183,312697,RAM LAL AKELA,SP,0,Post Graduate,26302531,0,0
Rae Bareli,Bachhrawan ,341,SC,RAM LAL AKELA,M,SC,62,RLD,21694,5,198183,312697,RAM LAL AKELA,SP,3,12th Pass,17556700,0,0
Rae Bareli,Bachhrawan ,341,SC,MANJU DEVI,F,SC,30,MwSP,578,13,198183,312697,RAM LAL AKELA,SP,0,Literate,951366,0,0
Rae Bareli,Bachhrawan ,341,SC,CHANDIKA,M,SC,54,RAJADP,1346,8,198183,312697,RAM LAL AKELA,SP,0,5th Pass,430000,0,0
Budaun,Badaun,355,GEN,SACHIN PATHAK,M,GEN,25,pps,619,10,212751,353550,ABID RAZA KHAN,SP,0,Graduate Professional,321500,0,0
Budaun,Badaun,355,GEN,MAHESH KUMAR SHRIVASTAVA,M,GEN,42,kajp,258,14,212751,353550,ABID RAZA KHAN,SP,0,10th Pass,56000,0,0
Budaun,Badaun,355,GEN,MAHESH CHANDRA GUPTA,M,GEN,59,BJP,87314,1,212751,353550,ABID RAZA KHAN,SP,0,10th Pass,29040728,0,0
Budaun,Badaun,355,GEN,KRISHAN PAL,M,GEN,61,BSRD,240,15,212751,353550,ABID RAZA KHAN,SP,0,5th Pass,5482500,0,0
Budaun,Badaun,355,GEN,KHALID PERVAIZ,M,GEN,59,AIMIM,883,7,212751,353550,ABID RAZA KHAN,SP,0,Graduate Professional,12960000,0,0
Budaun,Badaun,355,GEN,BHUPENDRA SINGH,M,GEN,61,BSP,32641,3,212751,353550,ABID RAZA KHAN,SP,1,Post Graduate,24295856,0,0
Budaun,Badaun,355,GEN,AMARJEET SINGH,M,GEN,29,BHABHAPA,699,9,212751,353550,ABID RAZA KHAN,SP,0,12th Pass,600000,0,0
Budaun,Badaun,355,GEN,ABID RAZA KHAN,M,GEN,44,SP,70847,2,212751,353550,ABID RAZA KHAN,SP,0,Graduate,59778561,0,1
Jaunpur,Badlapur,283,GEN,SABHAPATI,M,GEN,44,NINSHAD,15565,4,190673,312911,OM PRAKASH 'BABA' DUBEY,SP,11,12th Pass,4998953,1,0
Jaunpur,Badlapur,283,GEN,PARITOSH,M,GEN,36,SHS,1078,7,190673,312911,OM PRAKASH 'BABA' DUBEY,SP,0,Not Given,7102522,0,0
Jaunpur,Badlapur,283,GEN,MRIGENDRA SINGH ALIAS SHIVBABA,M,GEN,30,RLD,3763,5,190673,312911,OM PRAKASH 'BABA' DUBEY,SP,0,Graduate Professional,28578125,0,0
Jaunpur,Badlapur,283,GEN,MO..KASIM,M,GEN,35,NDPF,294,14,190673,312911,OM PRAKASH 'BABA' DUBEY,SP,0,Graduate,15000,0,0
Jaunpur,Badlapur,283,GEN,LALJI YADAVA,M,GEN,57,BSP,57865,2,190673,312911,OM PRAKASH 'BABA' DUBEY,SP,2,Post Graduate,25767500,1,0
Jaunpur,Badlapur,283,GEN,JAI NARAYAN MAURYA,M,GEN,67,SUCI,779,9,190673,312911,OM PRAKASH 'BABA' DUBEY,SP,0,12th Pass,3835000,0,0
Jaunpur,Badlapur,283,GEN,ASHFAK,M,GEN,48,LD,556,11,190673,312911,OM PRAKASH 'BABA' DUBEY,SP,0,Not Given,1005000,0,0
Jaunpur,Badlapur,283,GEN,ARVIND KUMAR SHUKLA,M,GEN,36,BHANVIP,341,13,190673,312911,OM PRAKASH 'BABA' DUBEY,SP,0,12th Pass,855000,0,0
Jaunpur,Badlapur,283,GEN,ANJANA SINGH,F,GEN,35,RASHVIP,368,12,190673,312911,OM PRAKASH 'BABA' DUBEY,SP,0,10th Pass,65000,0,0
Jaunpur,Badlapur,283,GEN,ANIL KUMAR SINGH,M,GEN,41,HuSP,778,10,190673,312911,OM PRAKASH 'BABA' DUBEY,SP,0,12th Pass,103774844,0,0
Baghpat,Baghpat,304,GEN,YOGESH DHAMA,M,GEN,41,BJP,92566,1,198678,301360,HEMLATA CHAUDHARY,BSP,1,Graduate,25476703,1,0
Baghpat,Baghpat,304,GEN,SOHANVEER SINGH BAUDH,M,SC,46,BMUP,169,14,198678,301360,HEMLATA CHAUDHARY,BSP,1,Literate,67500,0,0
Baghpat,Baghpat,304,GEN,PRAMOD ALIAS PRAMOD KUMAR GOSWAMI,M,GEN,40,BNIP,204,13,198678,301360,HEMLATA CHAUDHARY,BSP,0,8th Pass,1585000,0,0
Baghpat,Baghpat,304,GEN,NORAJ SINGH,M,GEN,45,BHATARSP,227,11,198678,301360,HEMLATA CHAUDHARY,BSP,0,10th Pass,3367232,0,0
Baghpat,Baghpat,304,GEN,MAKASUD,M,GEN,50,IEMC,207,12,198678,301360,HEMLATA CHAUDHARY,BSP,0,5th Pass,172100,0,0
Baghpat,Baghpat,304,GEN,KURBAN,M,GEN,46,SaSPa,477,8,198678,301360,HEMLATA CHAUDHARY,BSP,1,Literate,279500,1,0
Baghpat,Baghpat,304,GEN,KARTAR SINGH BHADANA,M,GEN,59,RLD,21751,3,198678,301360,HEMLATA CHAUDHARY,BSP,2,8th Pass,387861634,1,0
Baghpat,Baghpat,304,GEN,GEETA KASHYAP,F,GEN,25,SARSAMP,311,10,198678,301360,HEMLATA CHAUDHARY,BSP,0,8th Pass,4000,0,0
Baghpat,Baghpat,304,GEN,AHMED HAMEED,M,GEN,36,BSP,61206,2,198678,301360,HEMLATA CHAUDHARY,BSP,0,Post Graduate,254088021,0,1
Agra,Bah,98,GEN,SUNIL KUMAR,M,GEN,38,NINSHAD,177,12,193277,321295,RAJA MAHENDRA ARIDAMAN SINGH,SP,0,Literate,1748000,0,0
Agra,Bah,98,GEN,SUDHIR DUBEY,M,GEN,46,RLD,1665,5,193277,321295,RAJA MAHENDRA ARIDAMAN SINGH,SP,0,Graduate,13224000,0,0
Agra,Bah,98,GEN,SOBARAN SINGH,M,SC,40,UNP,146,14,193277,321295,RAJA MAHENDRA ARIDAMAN SINGH,SP,0,Graduate,115217236,0,0
Agra,Bah,98,GEN,RANI PAKSHALIKA SINGH,F,GEN,56,BJP,80567,1,193277,321295,RAJA MAHENDRA ARIDAMAN SINGH,SP,0,Graduate,582998813,0,0
Agra,Bah,98,GEN,MADHUSUDAN SHARMA,M,GEN,51,BSP,57427,2,193277,321295,RAJA MAHENDRA ARIDAMAN SINGH,SP,1,8th Pass,172592239,0,0
Agra,Bah,98,GEN,MADHURI SINGH,F,GEN,31,BLSP,447,9,193277,321295,RAJA MAHENDRA ARIDAMAN SINGH,SP,0,Post Graduate,8550000,0,0
Agra,Bah,98,GEN,HANSKALI ALIAS ANSHU RANI NISHAD,F,GEN,39,SP,46885,3,193277,321295,RAJA MAHENDRA ARIDAMAN SINGH,SP,0,Literate,5085000,0,1
Agra,Bah,98,GEN,BASUDEV SHARMA,M,GEN,36,BSRD,154,13,193277,321295,RAJA MAHENDRA ARIDAMAN SINGH,SP,0,8th Pass,1991000,0,0
Bareilly,Baheri,260,GEN,UBAID ULLAH KHAN,M,GEN,56,MD,2658,4,247787,344388,ATAURREHMAN,SP,0,Graduate,71101000,0,0
Bareilly,Baheri,260,GEN,SMT ANUPAMA MAURYA,F,GEN,48,JAM,335,11,247787,344388,ATAURREHMAN,SP,0,Post Graduate,11517958,0,0
Bareilly,Baheri,260,GEN,RAKESH KUMAR,M,GEN,47,RKMP,718,8,247787,344388,ATAURREHMAN,SP,0,Graduate,2435207,0,0
Bareilly,Baheri,260,GEN,PRIYAVAN GANGWAR,M,GEN,27,RLD,618,9,247787,344388,ATAURREHMAN,SP,0,Graduate,5380364,0,0
Bareilly,Baheri,260,GEN,NASEEM AHMAD,M,GEN,50,BSP,66009,2,247787,344388,ATAURREHMAN,SP,0,Post Graduate,61999703,0,0
Bareilly,Baheri,260,GEN,JAMEER AHMAD,M,GEN,41,JSEP,226,14,247787,344388,ATAURREHMAN,SP,0,8th Pass,3160000,0,0
Bareilly,Baheri,260,GEN,DHARAM PAL,M,GEN,46,BSRD,327,12,247787,344388,ATAURREHMAN,SP,0,12th Pass,4381000,0,0
Bareilly,Baheri,260,GEN,CHHATRA PAL SINGH,M,GEN,54,BJP,108846,1,247787,344388,ATAURREHMAN,SP,0,Post Graduate,12926518,0,0
Bareilly,Baheri,260,GEN,ATA UR REHMAN,M,GEN,49,SP,63841,3,247787,344388,ATAURREHMAN,SP,0,Others,32035000,0,1
Baharaich,Bahraich,75,GEN,ANUPMA JAISWAL,F,GEN,50,BJP,87479,1,213388,357076,DR. WAQAR AHMAD SHAH,SP,0,Post Graduate,26097506,0,0
Baharaich,Bahraich,75,GEN,RUBAB SAYEDA,F,GEN,66,SP,80777,2,213388,357076,DR. WAQAR AHMAD SHAH,SP,0,Post Graduate,99312472,0,1
Baharaich,Bahraich,75,GEN,RUSTAM ALI SAIDA,M,GEN,69,NCP,1005,6,213388,357076,DR. WAQAR AHMAD SHAH,SP,0,Graduate,60023220,0,0
Baharaich,Bahraich,75,GEN,RAM PHERAN,M,SC,64,BDPty,541,11,213388,357076,DR. WAQAR AHMAD SHAH,SP,0,Graduate,22473558,0,0
Baharaich,Bahraich,75,GEN,RAJWANT SINGH,M,GEN,45,SHS,553,10,213388,357076,DR. WAQAR AHMAD SHAH,SP,1,Graduate Professional,2257012,1,0
Baharaich,Bahraich,75,GEN,MOHD.SHAKIL,M,GEN,43,PECP,750,7,213388,357076,DR. WAQAR AHMAD SHAH,SP,0,10th Pass,2823385,0,0
Baharaich,Bahraich,75,GEN,INDRA KUMAR,M,GEN,45,RKMP,669,8,213388,357076,DR. WAQAR AHMAD SHAH,SP,0,10th Pass,95500,0,0
Baharaich,Bahraich,75,GEN,FARRUKH AFZAL,M,GEN,47,NAP,350,13,213388,357076,DR. WAQAR AHMAD SHAH,SP,0,12th Pass,191000,0,0
Baharaich,Bahraich,75,GEN,AJEET PRATAP SINGH,M,GEN,55,BSP,36325,3,213388,357076,DR. WAQAR AHMAD SHAH,SP,2,Post Graduate,67385538,1,0
Ballia,Bairia,219,GEN,SURENDRA,M,GEN,55,BJP,64868,1,162106,342434,JAI PRAKASH ANCHAL,SP,8,Post Graduate,7232825,1,0
Ballia,Bairia,219,GEN,SUCHIT,M,ST,70,GGP,759,11,162106,342434,JAI PRAKASH ANCHAL,SP,0,12th Pass,1010800,0,0
Ballia,Bairia,219,GEN,ROHIT KUMAR SINGH,M,GEN,65,POOPEP,288,17,162106,342434,JAI PRAKASH ANCHAL,SP,0,Graduate,3931826,0,0
